nflId,height,weight,birthDate,collegeName,position,displayName,height_in,height_m,weight_kg,bmi,position_group,clean_name
47852,6-5,250,1997-03-21,San Jose State,TE,Josh Oliver,77,1.9558,113.398,29.645345173638567,TE,josh oliver
47853,5-8,200,1997-08-19,Memphis,RB,Darrell Henderson,68,1.7271999999999998,90.7184,30.40955908901438,RB,darrell henderson
47854,6-3,281,1997-01-05,Ohio State,DE,Dre'Mont Jones,75,1.905,127.459352,35.1222027955167,DL,dremont jones
47855,6-2,245,1996-05-21,North Carolina State,OLB,Germaine Pratt,74,1.8796,111.13004,31.455790084699235,LB,germaine pratt
47856,5-10,222,1997-06-07,Iowa State,RB,David Montgomery,70,1.778,100.697424,31.853330482171167,RB,david montgomery
47857,5-7,203,1997-09-03,Florida Atlantic,RB,Devin Singletary,67,1.7018,92.079176,31.793942580979394,RB,devin singletary
47859,6-0,210,1995-09-15,Ohio State,WR,Terry McLaurin,72,1.8288,95.25431999999999,28.48080464679448,WR,terry mclaurin
47860,6-3,251,1995-04-19,Michigan,DE,Chase Winovich,75,1.905,113.851592,31.372501429447304,DL,chase winovich
47862,5-11,196,1998-02-06,Michigan,CB,David Long,71,1.8034,88.904032,27.33614862191042,DB,david long
47863,6-1,238,1995-06-08,Brigham Young,OLB,Sione Takitaki,73,1.8541999999999998,107.954896,31.399966871992298,LB,sione takitaki
47864,6-1,207,1995-12-19,Boston College,SS,Will Harris,73,1.8541999999999998,93.893544,27.310055220598343,DB,will harris
47865,6-3,316,1996-09-23,North Carolina-Charlotte,G,Nate Davis,75,1.905,143.335072,39.496854389264335,OL,nate davis
47866,6-2,192,1998-01-12,Michigan State,CB,Justin Layne,74,1.8796,87.089664,24.651068148009195,DB,justin layne
47867,6-0,324,1996-08-09,Western Illinois,DT,Khalen Saunders,72,1.8288,146.963808,43.941812883625765,DL,khalen saunders
47870,5-11,215,1997-02-11,Alabama,RB,Damien Harris,71,1.8034,97.52228,29.986081396483367,RB,damien harris
47871,6-2,237,1996-11-13,Utah,MLB,Cody Barton,74,1.8796,107.501304,30.428662245198854,LB,cody barton
47872,6-1,234,1996-07-29,Stanford,ILB,Bobby Okereke,73,1.8541999999999998,106.140528,30.872236336328562,LB,bobby okereke
47873,6-5,308,1997-11-03,Penn State,G,Connor McGovern,77,1.9558,139.706336,36.52306525392272,OL,connor mcgovern
47874,6-6,307,1996-09-05,Sioux Falls,T,Trey Pipkins,78,1.9811999999999999,139.252744,35.47701921176361,OL,trey pipkins
47876,6-4,220,1996-10-12,Notre Dame,WR,Miles Boykin,76,1.9304,99.79024,26.77894413960573,WR,miles boykin
47877,6-1,206,1996-10-15,Auburn,CB,Jamel Dean,73,1.8541999999999998,93.439952,27.17812258668241,DB,jamel dean
47878,6-4,250,1996-12-07,Old Dominion,OLB,Oshane Ximines,76,1.9304,113.398,30.43061834046106,LB,oshane ximines
47879,6-4,254,1996-11-14,Mississippi,TE,Dawson Knox,76,1.9304,115.212368,30.917508233908435,TE,dawson knox
47880,6-4,312,1997-03-24,Oklahoma,G,Bobby Evans,76,1.9304,141.520704,37.9774116888954,OL,bobby evans
47881,5-11,226,1996-08-28,Murray State,OLB,Quincy Williams,71,1.8034,102.511792,31.520253002815075,LB,quincy williams
47882,5-10,200,1996-05-18,Kentucky,FS,Mike Edwards,70,1.778,90.7184,28.696694128082132,DB,mike edwards
47884,6-5,310,1996-02-21,West Virginia,T,Yodny Cajuste,77,1.9558,140.61352,36.760228015311824,OL,yodny cajuste
47885,5-11,220,1998-06-19,Boise State,RB,Alexander Mattison,71,1.8034,99.79024,30.683432126634145,RB,alexander mattison
47888,5-11,208,1997-12-20,Florida,SS,Chauncey Gardner-Johnson,71,1.8034,94.347136,29.009790374272285,DB,chauncey gardner-johnson
47889,6-5,255,1997-08-22,Eastern Michigan,DE,Maxx Crosby,77,1.9558,115.66596,30.23825207711134,DL,maxx crosby
47890,6-7,272,1997-03-04,Iowa,OLB,Anthony Nelson,79,2.0065999999999997,123.377024,30.641687176660696,LB,anthony nelson
47891,5-11,193,1998-03-19,Notre Dame,SS,Julian Love,71,1.8034,87.543256,26.917738183819953,DB,julian love
47896,5-10,200,1997-11-14,Oklahoma State,RB,Justice Hill,70,1.778,90.7184,28.696694128082132,RB,justice hill
47899,5-11,210,1998-06-14,Iowa,FS,Amani Hooker,71,1.8034,95.25431999999999,29.28873066633259,DB,amani hooker
47900,6-6,261,1996-11-12,Clemson,OLB,Austin Bryant,78,1.9811999999999999,118.387512,30.161244346157336,LB,austin bryant
47901,6-5,310,1996-08-20,Arkansas,C,Hjalte Froholdt,77,1.9558,140.61352,36.760228015311824,OL,hjalte froholdt
47904,6-3,267,1995-09-12,West Virginia,TE,Trevon Wesco,75,1.905,121.109064,33.37234215801765,TE,trevon wesco
47906,6-4,310,1996-10-29,Oklahoma,G,Ben Powers,76,1.9304,140.61352,37.73396674217171,OL,ben powers
47907,6-4,322,1995-10-19,Wake Forest,G,Phil Haynes,76,1.9304,146.056624,39.194636422513845,OL,phil haynes
47911,6-0,209,1997-04-30,Memphis,RB,Tony Pollard,72,1.8288,94.80072799999999,28.34518176752403,RB,tony pollard
47913,6-2,234,1995-08-15,Notre Dame,ILB,Drue Tranquill,74,1.8796,106.140528,30.04348930538621,LB,drue tranquill
47915,5-9,201,1997-05-16,Oregon,FS,Ugochukwu Amadi,69,1.7526,91.171992,29.68218236373461,DB,ugochukwu amadi
47916,6-3,214,1996-08-08,Auburn,QB,Jarrett Stidham,75,1.905,97.068688,26.747869744628378,QB,jarrett stidham
47917,6-1,312,1996-05-06,Washington,NT,Greg Gaines,73,1.8541999999999998,141.520704,41.162981781771414,DL,greg gaines
47918,6-5,285,1995-11-22,"Charleston, W. Va.",DT,John Cominsky,77,1.9558,129.27372,33.795693497947966,DL,john cominsky
47920,6-4,250,1997-05-06,Louisiana State,TE,Foster Moreau,76,1.9304,113.398,30.43061834046106,TE,foster moreau
47922,6-1,196,1997-02-11,Alabama,SS,Deionte Thompson,73,1.8541999999999998,88.904032,25.85879624752307,DB,deionte thompson
47924,6-8,265,1996-09-10,Michigan,TE,Zach Gentry,80,2.032,120.20188,29.11145103540207,TE,zach gentry
47929,6-2,203,1996-02-09,Penn State,CB,Amani Oruwariye,74,1.8796,92.079176,26.063368927322223,DB,amani oruwariye
47931,6-0,225,1997-05-25,Arkansas,ILB,Dre Greenlaw,72,1.8288,102.0582,30.515147835851227,LB,dre greenlaw
47932,5-10,185,1995-12-21,Clemson,WR,Hunter Renfrow,70,1.778,83.91452,26.54444206847597,WR,hunter renfrow
47934,6-4,242,1995-07-01,Wisconsin,OLB,Andrew Van Ginkel,76,1.9304,109.76926399999999,29.456838553566303,LB,andrew van ginkel
47938,6-1,240,1998-02-14,Alabama,OLB,Mack Wilson,73,1.8541999999999998,108.86207999999999,31.663832139824162,LB,mack wilson
47939,6-5,248,1996-01-15,Oregon,OLB,Justin Hollins,77,1.9558,112.490816,29.40818241224946,LB,justin hollins
47940,6-1,235,1996-05-10,Minnesota,ILB,Blake Cashman,73,1.8541999999999998,106.59412,31.004168970244496,LB,blake cashman
47941,6-1,210,1997-01-10,Miami,CB,Michael Jackson,73,1.8541999999999998,95.25431999999999,27.70585312234614,DB,michael jackson
47942,6-3,300,1996-05-20,Maryland,DT,Byron Cowart,75,1.905,136.0776,37.49701366069399,DL,byron cowart
47944,6-5,280,1997-08-20,Texas,DE,Charles Omenihu,77,1.9558,127.00576,33.20278659447519,DL,charles omenihu
47947,6-4,230,1995-06-01,Tarleton State,OLB,E.J. Speed,76,1.9304,104.32616,27.996168873224175,LB,ej speed
47952,6-6,308,1997-03-20,Wisconsin,G,David Edwards,78,1.9811999999999999,139.706336,35.59257953492896,OL,david edwards
47954,6-1,190,1997-01-12,Auburn,WR,Darius Slayton,73,1.8541999999999998,86.18248,25.067200444027463,WR,darius slayton
47956,6-1,240,1996-07-30,North Carolina,ILB,Cole Holcomb,73,1.8541999999999998,108.86207999999999,31.663832139824162,LB,cole holcomb
47961,6-1,225,1996-05-16,Washington State,QB,Gardner Minshew,73,1.8541999999999998,102.0582,29.684842631085154,QB,gardner minshew
47964,5-10,190,1995-11-13,Miami,FS,Jaquan Johnson,70,1.778,86.18248,27.261859421678025,DB,jaquan johnson
47969,5-10,210,1997-09-17,Maryland,RB,Ty Johnson,70,1.778,95.25431999999999,30.131528834486236,RB,ty johnson
47970,6-3,215,1996-09-04,Colorado,WR,Juwann Winfree,75,1.905,97.52228,26.872859790164025,WR,juwann winfree
47971,5-11,224,1996-10-12,West Virginia,ILB,David Long,71,1.8034,101.604608,31.241312710754766,LB,david long
47973,6-5,295,1996-07-22,Arkansas,NT,Armon Watts,77,1.9558,133.80964,34.98150730489351,DL,armon watts
47974,6-0,191,1996-01-27,Wyoming,SS,Marcus Epps,72,1.8288,86.636072,25.90396994065593,DB,marcus epps
47975,6-3,295,1996-08-24,Alabama,DT,Isaiah Buggs,75,1.905,133.80964,36.872063433015754,DL,isaiah buggs
47976,6-5,323,1997-02-14,Elon,G,Olisaemeka Udoh,77,1.9558,146.51021599999999,38.30178596434103,OL,olisaemeka udoh
47980,6-0,202,1995-08-23,Penn State,QB,Trace McSorley,72,1.8288,91.625584,27.395821612630883,QB,trace mcsorley
47984,5-11,188,1997-02-17,South Carolina,CB,Rashad Fenton,71,1.8034,85.275296,26.22038745366918,DB,rashad fenton
47987,5-10,202,1998-08-07,Miami,RB,Travis Homer,70,1.778,91.625584,28.983661069362956,RB,travis homer
47991,5-11,174,1997-07-31,Bowling Green,WR,Scott Miller,71,1.8034,78.925008,24.267805409247007,WR,scott miller
47995,6-6,324,1996-08-07,South Carolina,T,Dennis Daley,78,1.9811999999999999,146.963808,37.44154470557462,OL,dennis daley
47996,6-0,204,1995-02-21,Texas A&amp;M,SS,Donovan Wilson,72,1.8288,92.532768,27.667067371171782,DB,donovan wilson
47999,6-4,320,1996-04-21,Illinois,G,Nick Allegretti,76,1.9304,145.14944,38.951191475790154,OL,nick allegretti
48000,5-11,201,1996-09-12,Texas,CB,Kris Boyd,71,1.8034,91.171992,28.0334993520612,DB,kris boyd
48008,6-6,253,1997-04-04,North Carolina A&amp;T,OLB,Darryl Johnson,78,1.9811999999999999,114.758776,29.236761760834504,LB,darryl johnson
48011,6-5,251,1995-07-01,Boston College,TE,Tommy Sweeney,77,1.9558,113.851592,29.76392655433312,TE,tommy sweeney
48013,6-4,253,1996-05-09,Prairie View,OLB,Quinton Bell,76,1.9304,114.758776,30.795785760546593,LB,quinton bell
48017,5-10,200,1997-02-15,Washington,RB,Myles Gaskin,70,1.778,90.7184,28.696694128082132,RB,myles gaskin
48023,6-7,302,1995-08-08,Utah,T,Jackson Barton,79,2.0065999999999997,136.984784,34.02128502702768,OL,jackson barton
48026,5-11,200,1995-05-17,Penn State,SS,Nick Scott,71,1.8034,90.7184,27.894029206031043,DB,nick scott
48027,6-3,240,1995-06-10,Idaho,OLB,Kaden Elliss,75,1.905,108.86207999999999,29.99761092855519,LB,kaden elliss
48032,6-3,284,1996-05-05,Temple,DE,Michael Dogbe,75,1.905,128.820128,35.49717293212365,DL,michael dogbe
48051,5-10,176,1997-03-31,Kansas,WR,Steven Sims,70,1.778,79.83219199999999,25.253090832712275,WR,steven sims
48085,6-7,326,1997-06-05,Florida,T,Fred Johnson,79,2.0065999999999997,147.870992,36.724963307321275,OL,fred johnson
48089,6-2,235,1996-08-05,Nevada,OLB,Malik Reed,74,1.8796,106.59412,30.171880285323756,LB,malik reed
48090,6-2,200,1996-07-09,Boise State,QB,Brett Rypien,74,1.8796,90.7184,25.67819598750958,QB,brett rypien
48094,6-5,300,1996-03-25,Texas,T,Calvin Anderson,77,1.9558,136.0776,35.57441420836628,OL,calvin anderson
48096,6-3,255,1996-05-15,Texas,TE,Andrew Beck,75,1.905,115.66596,31.87246161158989,TE,andrew beck
48097,6-2,200,1996-11-09,North Carolina State,WR,Jakobi Meyers,74,1.8796,90.7184,25.67819598750958,WR,jakobi meyers
48117,6-2,209,1996-09-04,Arizona,OLB,Demetrius Flannigan-Fowles,74,1.8796,94.80072799999999,26.83371480694751,LB,demetrius flannigan-fowles
48118,6-1,215,1997-05-15,Malone,WR,Ashton Dulin,73,1.8541999999999998,97.52228,28.365516291925815,WR,ashton dulin
48119,5-8,180,1996-07-05,Georgia State,WR,Penny Hart,68,1.7271999999999998,81.64656,27.368603180112938,WR,penny hart
48123,6-1,285,1997-03-01,Penn State,DT,Kevin Givens,73,1.8541999999999998,129.27372,37.600800666041195,DL,kevin givens
48145,6-3,255,1996-10-24,Boston College,DE,Wyatt Ray,75,1.905,115.66596,31.87246161158989,DL,wyatt ray
48158,6-5,314,1995-09-08,Notre Dame,G,Alex Bars,77,1.9558,142.427888,37.23455353809004,OL,alex bars
48159,6-2,311,1996-08-13,Notre Dame,C,Sam Mustipher,74,1.8796,141.067112,39.9295947605774,OL,sam mustipher
48170,6-5,295,1996-08-04,Lindenwood,DE,Jonathan Harris,77,1.9558,133.80964,34.98150730489351,DL,jonathan harris
48181,6-7,314,1996-01-02,Virginia Tech,T,Yosuah Nijman,79,2.0065999999999997,142.427888,35.373124167174474,OL,yosuah nijman
48198,6-3,366,1995-10-20,Michigan,NT,Bryan Mone,75,1.905,166.014672,45.746356666046665,DL,bryan mone
48207,6-0,233,1996-07-01,Vanderbilt,FB,Khari Blasingame,72,1.8288,105.686936,31.600130870014826,RB,khari blasingame
48220,6-4,308,1997-08-13,California,G,Patrick Mekari,76,1.9304,139.706336,37.490521795448025,OL,patrick mekari
48225,6-4,335,1996-02-20,Alabama,G,Lester Cotton,76,1.9304,151.95332,40.777028576217816,OL,lester cotton
48233,6-1,242,1996-07-09,Wisconsin,FB,Alec Ingold,73,1.8541999999999998,109.76926399999999,31.92769740765603,RB,alec ingold
48235,6-4,300,1997-05-02,UCLA,C,Andre James,76,1.9304,136.0776,36.516742008553265,OL,andre james
48241,5-10,200,1997-06-22,South Carolina,CB,Keisean Nixon,70,1.778,90.7184,28.696694128082132,DB,keisean nixon
48259,6-2,238,1996-01-17,Middle Tennessee,ILB,Darius Harris,74,1.8796,107.954896,30.5570532251364,LB,darius harris
48268,6-2,228,1997-08-04,Florida Atlantic,ILB,Azeez Al-Shaair,74,1.8796,103.418976,29.27314342576092,LB,azeez al-shaair
48301,6-5,288,1997-08-04,North Carolina,DT,Jalen Dalton,77,1.9558,130.634496,34.15143764003163,DL,jalen dalton
48308,6-4,265,1996-03-19,Tennessee,DE,Jonathan Kongbo,76,1.9304,120.20188,32.25645544088872,DL,jonathan kongbo
48318,6-0,225,1996-10-02,Nebraska,RB,Devine Ozigbo,72,1.8288,102.0582,30.515147835851227,RB,devine ozigbo
48374,5-8,193,1997-07-23,Virginia,WR,Olamide Zaccheaus,68,1.7271999999999998,87.543256,29.345224520898874,WR,olamide zaccheaus
48415,5-6,170,1997-12-04,Assumption,WR,Deonte Harty,66,1.6764,77.11064,27.438413921823255,WR,deonte harty
48447,5-10,202,1997-02-12,Texas,FS,P.J. Locke,70,1.778,91.625584,28.983661069362956,DB,pj locke
48454,5-11,195,1995-12-15,Mississippi,FS,C.J. Moore,71,1.8034,88.45044,27.196678475880265,DB,cj moore
48455,6-7,299,1995-12-19,Iowa,T,Matt Nelson,79,2.0065999999999997,135.624008,33.683325241990985,OL,matt nelson
48456,6-8,237,1997-08-16,Stetson University,TE,Donald Parham,80,2.032,107.501304,26.035524133548268,TE,donald parham
48458,6-3,240,1996-11-24,"Wayne State, Mich.",OLB,Anthony Pittman,75,1.905,108.86207999999999,29.99761092855519,LB,anthony pittman
48462,6-4,285,1996-08-05,Texas-San Antonio,DE,Kevin Strong,76,1.9304,129.27372,34.69090490812561,DL,kevin strong
48471,6-2,207,1995-12-10,Stanford,WR,Trenton Irwin,74,1.8796,93.893544,26.576932847072417,WR,trenton irwin
48473,6-4,280,1997-09-12,Georgia,DE,Jonathan Ledbetter,76,1.9304,127.00576,34.082292541316384,DL,jonathan ledbetter
48475,6-5,255,1995-10-06,Temple,TE,Chris Myarick,77,1.9558,115.66596,30.23825207711134,TE,chris myarick
48476,6-0,193,1996-11-04,Texas-El Paso,CB,Nik Needham,72,1.8288,87.543256,26.17521569919683,DB,nik needham
48482,6-0,237,1998-06-25,Texas A&amp;M,MLB,Tyrel Dodson,72,1.8288,107.501304,32.14262238709663,LB,tyrel dodson
48485,6-5,310,1996-01-11,Northwestern,G,Blake Hance,77,1.9558,140.61352,36.760228015311824,OL,blake hance
48487,5-9,185,1997-04-13,Buffalo,CB,Cameron Lewis,69,1.7526,83.91452,27.319421578561702,DB,cameron lewis
48489,6-3,210,1996-05-29,West Virginia,WR,David Sills,75,1.905,95.25431999999999,26.24790956248579,WR,david sills
48495,5-9,188,1997-08-19,Appalachian State,CB,Tae Hayes,69,1.7526,85.275296,27.762439225781623,DB,tae hayes
48500,6-1,200,1997-11-05,Alabama,CB,Saivion Smith,73,1.8541999999999998,90.7184,26.386526783186806,DB,saivion smith
48508,6-0,209,1996-12-05,Wyoming,FS,Andrew Wingard,72,1.8288,94.80072799999999,28.34518176752403,DB,andrew wingard
48512,6-4,300,1997-02-14,Penn State,C,Ryan Bates,76,1.9304,136.0776,36.516742008553265,OL,ryan bates
48513,6-4,334,1998-07-10,Stanford,G,Nate Herbig,76,1.9304,151.499728,40.655306102855974,OL,nate herbig
48514,6-4,305,1996-08-15,Weber State,G,Iosua Opeta,76,1.9304,138.34556,37.12535437536249,OL,iosua opeta
48516,6-1,240,1996-08-12,Wisconsin,ILB,T.J. Edwards,73,1.8541999999999998,108.86207999999999,31.663832139824162,LB,tj edwards
48520,6-5,350,1996-09-01,Alabama-Birmingham,DT,Anthony Rush,77,1.9558,158.7572,41.503483243093996,DL,anthony rush
48530,6-0,205,1996-09-07,Nebraska,WR,Stanley Morgan,72,1.8288,92.98636,27.802690250442232,WR,stanley morgan
48537,6-5,261,1996-12-18,Wyoming,DE,Carl Granderson,77,1.9558,118.387512,30.949740361278664,DL,carl granderson
48541,6-4,225,1998-04-19,Texas,WR,Lil'Jordan Humphrey,76,1.9304,102.0582,27.387556506414953,WR,liljordan humphrey
48544,6-3,300,1995-10-20,Tennessee,DT,Shy Tuttle,75,1.905,136.0776,37.49701366069399,DL,shy tuttle
48555,6-3,245,1995-08-28,Nebraska,OLB,Luke Gifford,75,1.905,111.13004,30.622561156233424,LB,luke gifford
48556,6-1,212,1997-06-07,North Texas,WR,Jalen Guyton,73,1.8541999999999998,96.161504,27.96971839017801,WR,jalen guyton
48566,6-3,279,01/16/1996,Kansas,DE,Daniel Wise,75,1.905,126.552168,34.872222704445406,DL,daniel wise
48576,6-3,215,1995-06-23,Findlay,WR,Jason Moore,75,1.905,97.52228,26.872859790164025,WR,jason moore
48580,6-6,260,1995-11-09,Michigan State,TE,Matt Sokol,78,1.9811999999999999,117.93392,30.04568402299198,TE,matt sokol
48581,6-0,205,1997-05-12,Tulane,SS,Roderic Teamer,72,1.8288,92.98636,27.802690250442232,DB,roderic teamer
48588,6-3,235,1996-10-15,California,MLB,Jordan Kunaszyk,75,1.905,106.59412,29.37266070087696,LB,jordan kunaszyk
48601,6-1,193,1996-01-08,Oklahoma State,WR,Tyron Johnson,73,1.8541999999999998,87.543256,25.462998345775265,WR,tyron johnson
48646,5-7,173,1998-05-29,Wake Forest,WR,Greg Dortch,67,1.7018,78.471416,27.09533037689377,WR,greg dortch
48657,6-1,195,1997-04-21,Boston College,WR,Jeff Smith,73,1.8541999999999998,88.45044,25.726863613607133,WR,jeff smith
48669,6-1,299,1996-03-19,Chattanooga,NT,Isaiah Mack,73,1.8541999999999998,135.624008,39.44785754086428,DL,isaiah mack
48680,5-10,194,1996-07-29,Bryant,WR,Tom Kennedy,70,1.778,87.996848,27.83579330423967,WR,tom kennedy
48683,6-6,230,1995-12-07,Valdosta State,TE,Joe Fortson,78,1.9811999999999999,104.32616,26.578874328031368,TE,joe fortson
48700,6-3,237,1997-02-27,Princeton,TE,Jesper Horsted,75,1.905,107.501304,29.622640791948253,TE,jesper horsted
48707,5-11,215,1996-06-15,Kutztown,RB,Craig Reynolds,71,1.8034,97.52228,29.986081396483367,RB,craig reynolds
48723,6-3,261,1995-05-26,Iowa,TE,Parker Hesse,75,1.905,118.387512,32.62240188480377,TE,parker hesse
48766,6-6,260,1995-11-10,Missouri,TE,Kendall Blanton,78,1.9811999999999999,117.93392,30.04568402299198,TE,kendall blanton
48770,6-2,285,1997-05-09,Cincinnati,DT,Marquise Copeland,74,1.8796,129.27372,36.59142928220115,DL,marquise copeland
48772,6-1,212,1995-09-18,Iowa,ILB,Jake Gervase,73,1.8541999999999998,96.161504,27.96971839017801,LB,jake gervase
48780,6-3,245,1994-09-13,Delaware,ILB,Troy Reeder,75,1.905,111.13004,30.622561156233424,LB,troy reeder
48786,6-6,319,1997-06-21,Middle Tennessee,T,Chandler Brewer,78,1.9811999999999999,144.695848,36.86374308974786,OL,chandler brewer
48988,6-0,190,1996-11-26,Bemidji State,WR,Gunner Olszewski,72,1.8288,86.18248,25.76834706138548,WR,gunner olszewski
49410,5-11,190,1998-07-18,Washington State,FS,Jalen Thompson,71,1.8034,86.18248,26.499327745729488,DB,jalen thompson
52272,6-0,170,,Tusculum,CB,Dee Alford,72,1.8288,77.11064,23.055889475976485,DB,dee alford
52409,6-4,216,1996-12-10,Louisiana State,QB,Joe Burrow,76,1.9304,97.975872,26.292054246158354,QB,joe burrow
52411,6-1,200,1999-02-02,Ohio State,CB,Jeff Okudah,73,1.8541999999999998,90.7184,26.386526783186806,DB,jeff okudah
52412,6-5,326,1999-01-22,Georgia,T,Andrew Thomas,77,1.9558,147.870992,38.657530106424694,OL,andrew thomas
52413,6-1,218,1998-03-02,Alabama,QB,Tua Tagovailoa,73,1.8541999999999998,98.883056,28.761314193673616,QB,tua tagovailoa
52414,6-6,237,1998-03-10,Oregon,QB,Justin Herbert,78,1.9811999999999999,107.501304,27.387796590188845,QB,justin herbert
52415,6-5,318,1998-04-15,Auburn,DE,Derrick Brown,77,1.9558,144.242256,37.708879060868256,DL,derrick brown
52417,6-1,191,1998-09-30,Florida,CB,C.J. Henderson,73,1.8541999999999998,86.636072,25.199133077943397,DB,cj henderson
52418,6-5,320,1999-05-17,Alabama,T,Jedrick Wills,77,1.9558,145.14944,37.94604182225737,OL,jedrick wills
52421,6-5,322,1999-01-24,Iowa,T,Tristan Wirfs,77,1.9558,146.056624,38.18320458364648,OL,tristan wirfs
52422,6-6,310,1997-10-03,South Carolina,DT,Javon Kinlaw,78,1.9811999999999999,140.61352,35.82370018125967,DL,javon kinlaw
52423,6-1,192,1999-04-24,Alabama,WR,Jerry Jeudy,73,1.8541999999999998,87.089664,25.33106571185933,WR,jerry jeudy
52424,6-2,190,1998-09-23,Clemson,CB,A.J. Terrell,74,1.8796,86.18248,24.3942861881341,DB,aj terrell
52425,6-2,189,1999-04-08,Oklahoma,WR,CeeDee Lamb,74,1.8796,85.728888,24.26589520819655,WR,ceedee lamb
52426,6-6,310,1999-08-11,Southern California,T,Austin Jackson,78,1.9811999999999999,140.61352,35.82370018125967,OL,austin jackson
52428,6-4,250,1999-07-25,Louisiana State,OLB,K'Lavon Chaisson,76,1.9304,113.398,30.43061834046106,LB,klavon chaisson
52429,5-11,195,1999-01-02,Texas Christian,WR,Jalen Reagor,71,1.8034,88.45044,27.196678475880265,WR,jalen reagor
52430,6-3,192,,Louisiana State,WR,Justin Jefferson,75,1.905,87.089664,23.998088742844153,WR,justin jefferson
52431,6-3,234,1998-11-16,Oklahoma,ILB,Kenneth Murray,75,1.905,106.140528,29.247670655341313,LB,kenneth murray
52432,6-3,319,1999-06-14,Michigan,G,Cesar Ruiz,75,1.905,144.695848,39.871824525871276,OL,cesar ruiz
52433,6-1,206,1998-03-17,Arizona State,WR,Brandon Aiyuk,73,1.8541999999999998,93.439952,27.17812258668241,WR,brandon aiyuk
52434,6-4,220,1998-11-02,Utah State,QB,Jordan Love,76,1.9304,99.79024,26.77894413960573,QB,jordan love
52435,6-1,245,1997-10-21,Texas Tech,ILB,Jordyn Brooks,73,1.8541999999999998,111.13004,32.32349530940383,LB,jordyn brooks
52436,6-1,227,1999-08-13,Louisiana State,ILB,Patrick Queen,73,1.8541999999999998,102.965384,29.94870789891702,LB,patrick queen
52438,5-11,196,1999-11-27,Auburn,CB,Noah Igbinoghene,71,1.8034,88.904032,27.33614862191042,DB,noah igbinoghene
52440,5-8,209,1999-04-11,Louisiana State,RB,Clyde Edwards-Helaire,68,1.7271999999999998,94.80072799999999,31.777989248020024,RB,clyde edwards-helaire
52441,6-4,210,1999-01-18,Clemson,WR,Tee Higgins,76,1.9304,95.25431999999999,25.561719405987287,WR,tee higgins
52442,6-4,220,1997-10-05,Southern California,WR,Michael Pittman,76,1.9304,99.79024,26.77894413960573,WR,michael pittman
52443,5-10,211,1999-01-14,Georgia,RB,D'Andre Swift,70,1.778,95.707912,30.275012305126648,RB,dandre swift
52444,6-1,197,1998-08-08,Alabama,FS,Xavier McKinney,73,1.8541999999999998,89.357624,25.990728881439004,DB,xavier mckinney
52445,6-2,216,1996-03-22,Lenoir-Rhyne,FS,Kyle Dugger,74,1.8796,97.975872,27.732451666510343,DB,kyle dugger
52446,6-5,264,1998-02-26,Penn State,OLB,Yetur Gross-Matos,77,1.9558,119.748288,31.30548450336233,LB,yetur gross-matos
52447,6-5,322,1996-08-25,Louisiana-Lafayette,G,Robert Hunt,77,1.9558,146.056624,38.18320458364648,OL,robert hunt
52448,6-4,305,1998-07-09,Texas Christian,DT,Ross Blacklock,76,1.9304,138.34556,37.12535437536249,DL,ross blacklock
52449,5-11,221,1999-01-19,Wisconsin,RB,Jonathan Taylor,71,1.8034,100.243832,30.8229022726643,RB,jonathan taylor
52450,6-2,220,1998-10-05,Colorado,WR,Laviska Shenault,74,1.8796,99.79024,28.246015586260537,WR,laviska shenault
52451,6-6,258,1999-03-10,Notre Dame,TE,Cole Kmet,78,1.9811999999999999,117.026736,29.814563376661273,TE,cole kmet
52452,6-3,203,1998-09-20,Louisiana State,SS,Grant Delpit,75,1.905,92.079176,25.372979243736268,DB,grant delpit
52453,5-9,205,1998-08-16,Minnesota,FS,Antoine Winfield,69,1.7526,92.98636,30.272872560027835,DB,antoine winfield
52454,5-9,176,1999-07-08,Penn State,WR,K.J. Hamler,69,1.7526,79.83219199999999,25.990368636901945,WR,kj hamler
52456,6-3,253,1997-03-24,Tennessee,OLB,Darrell Taylor,75,1.905,114.758776,31.622481520518598,LB,darrell taylor
52457,6-4,227,1998-07-07,Notre Dame,WR,Chase Claypool,76,1.9304,102.965384,27.63100145313864,WR,chase claypool
52458,6-0,195,1999-04-19,Utah,CB,Jaylon Johnson,72,1.8288,88.45044,26.44646145773773,DB,jaylon johnson
52459,6-2,207,,Alabama,CB,Trevon Diggs,74,1.8796,93.893544,26.576932847072417,DB,trevon diggs
52460,5-11,212,1999-06-22,Florida State,RB,Cam Akers,71,1.8034,96.161504,29.567670958392902,RB,cam akers
52461,6-2,218,1998-08-07,Oklahoma,QB,Jalen Hurts,74,1.8796,98.883056,27.98923362638544,QB,jalen hurts
52462,6-5,280,1998-09-15,Iowa,DE,A.J. Epenesa,77,1.9558,127.00576,33.20278659447519,DL,aj epenesa
52463,5-10,214,1998-12-17,Ohio State,RB,J.K. Dobbins,70,1.778,97.068688,30.70546271704788,RB,jk dobbins
52464,6-7,310,,Alabama,NT,Raekwon Davis,79,2.0065999999999997,140.61352,34.92251112045888,DL,raekwon davis
52465,6-2,197,1996-07-26,Florida,WR,Van Jefferson,74,1.8796,89.357624,25.293023047696938,WR,van jefferson
52466,6-6,310,1998-05-08,Boise State,G,Ezra Cleveland,78,1.9811999999999999,140.61352,35.82370018125967,OL,ezra cleveland
